text,label
"DRIVING LICENCE
1. HUTCHINSON
2. ANGELA
3. 05.04.1942 ENGLAND
4. 72-9065 Car DVLA
5. HUTCHINSON ENG 36
6. Angela
7. 0479 Caldwell Cliffs, Gonzalezton, OR 45547
8. CAR",drivers_licence
"OHIO DRIVER LICENSE
Name: Cassie Anthony
DOB: 04/29/1981
License #: bj554236
Class: Car
Issued by: Bureau of Motor Vehicles (BMV)
Address: 09610 Williams Shoals, Harrisland, IA 77799",drivers_licence
"Bank Rice, Brown and Nicholson
Customer Support: +1-632-584-2774x3973
https://rodriguez.com/
Account Holder: William Huffman
Account Number: XXXX-XXXX-XXXX-4540
Statement Period: 1963-5

Date       Description              Debit ($)   Credit ($)
25/05/1963  Online Transfer          241.26      
14/05/1963  ACH Payment              207.00      
08/05/1963  Debit Card Purchase      606.89      
15/05/1963  ACH Payment              332.67      
21/05/1963  Loan Repayment           145.09      
13/05/1963  Debit Card Purchase      522.39      
26/05/1963  Online Transfer          524.90      
25/05/1963  Debit Card Purchase      58.51       
20/05/1963  Loan Repayment           297.20      
01/05/1963  Check Deposit                        550.48
17/05/1963  Direct Deposit                       15.15
14/05/1963  POS Purchase             96.91       
10/05/1963  ACH Payment              10.57       
28/05/1963  Check Deposit                        241.80
09/05/1963  Loan Repayment           653.37      
10/05/1963  Debit Card Purchase      355.48      
18/05/1963  Debit Card Purchase      162.25      
15/05/1963  ACH Payment              536.51      
28/05/1963  Online Transfer          315.74      
25/05/1963  Check Deposit                        362.51",bank_statement
"Henry-Curtis INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 1638
Billed To: Kathryn Carter (Pitts PLC)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               92    $364705.00   $33552860.00
Brand Guidelines PDF      35    $802455.00   $28085925.00
Social Media Banners      16    $336517.00   $5384272.00
Business Card Design      84    $405826.00   $34089384.00
Subtotal: $101112441.00
Tax (5%): $5055622.05
TOTAL: $106168063.05
Payment Info:
Bank Account: JQQX16553468960646
Email: vanessafoster@kirk-mills.com
Phone: 887-874-9664
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. DELEON
2. ANNA
3. 24.03.1969 ENGLAND
4. 23-9841 Car DVLA
5. DELEON ENG 4
6. Anna
7. 5426 Robert Keys Suite 314, North Eric, KY 11364
8. CAR",drivers_licence
"MISSISSIPPI DRIVER LICENSE
Name: Bridget Robinson
DOB: 05/27/1997
License #: uo852483
Class: Commercial Vehicle
Issued by: Department of Public Safety (DPS)
Address: 3915 John Circle Suite 748, Port David, UT 68727",drivers_licence
"Bank Russell-Patton
Customer Support: 400.689.8754x678
https://davis.net/
Account Holder: Jason Stephenson
Account Number: XXXX-XXXX-XXXX-7773
Statement Period: 1995-9

Date       Description              Debit ($)   Credit ($)
18/09/1995  Debit Card Purchase      66.78       
03/09/1995  Direct Deposit                       670.78
20/09/1995  Online Transfer          197.34      
01/09/1995  Debit Card Purchase      213.95      
19/09/1995  Loan Repayment           48.43       
05/09/1995  POS Purchase             33.29       
27/09/1995  ACH Payment              671.35      
21/09/1995  Loan Repayment           109.09      
14/09/1995  Online Transfer          68.40       
05/09/1995  POS Purchase             288.11      
11/09/1995  ACH Payment              509.95      
15/09/1995  Check Deposit                        38.79
23/09/1995  Check Deposit                        11.94
03/09/1995  POS Purchase             391.78      
06/09/1995  Online Transfer          443.23      
04/09/1995  Direct Deposit                       164.45
14/09/1995  Check Deposit                        360.80
06/09/1995  ACH Payment              289.94      
10/09/1995  Debit Card Purchase      67.04       
23/09/1995  Loan Repayment           328.29      ",bank_statement
"Fernandez-Wilson INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 7261
Billed To: Marie Rodriguez (Best-Bell)
DESCRIPTION QTY UNIT PRICE TOTAL
Social Media Banners      86    $650872.00   $55974992.00
Website Mockup            56    $935163.00   $52369128.00
Brand Guidelines PDF      94    $371616.00   $34931904.00
Business Card Design      76    $406284.00   $30877584.00
Subtotal: $174153608.00
Tax (5%): $8707680.40
TOTAL: $182861288.40
Payment Info:
Bank Account: HZHX03001169256233
Email: rlawrence@jackson-roberts.biz
Phone: (669)449-1717
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. THOMPSON
2. ERIN
3. 20.11.1924 ENGLAND
4. 54-1535 3 Wheeler Only DVLA
5. THOMPSON ENG 15
6. Erin
7. Unit 9283 Box 5995, DPO AA 66052
8. 3 WHEELER ONLY",drivers_licence
"MARYLAND DRIVER LICENSE
Name: Austin Cantrell MD
DOB: 05/07/1973
License #: ED221014
Class: Car
Issued by: Motor Vehicle Administration (MVA)
Address: 06240 Williams Freeway, Barnesburgh, ME 48626",drivers_licence
"Bank Kelley PLC
Customer Support: 001-500-225-2538x2218
https://cain.com/
Account Holder: Brett Kelly
Account Number: XXXX-XXXX-XXXX-7125
Statement Period: 1982-9

Date       Description              Debit ($)   Credit ($)
21/09/1982  Loan Repayment           138.69      
22/09/1982  ACH Payment              660.41      
14/09/1982  Debit Card Purchase      70.47       
26/09/1982  Online Transfer          670.21      
16/09/1982  POS Purchase             693.90      
19/09/1982  Loan Repayment           181.62      
16/09/1982  Debit Card Purchase      429.14      
14/09/1982  Loan Repayment           558.86      
04/09/1982  Direct Deposit                       510.56
04/09/1982  Direct Deposit                       359.46
07/09/1982  Online Transfer          484.45      
13/09/1982  ACH Payment              45.37       
21/09/1982  Loan Repayment           657.29      
08/09/1982  POS Purchase             120.24      
24/09/1982  POS Purchase             274.61      
21/09/1982  Loan Repayment           152.86      
15/09/1982  Online Transfer          553.83      
07/09/1982  ACH Payment              63.56       
21/09/1982  Direct Deposit                       190.65
13/09/1982  POS Purchase             305.22      ",bank_statement
"Sanders and Sons INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 6731
Billed To: Alexis Baker (Jones, Franklin and Wallace)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            2     $372261.00   $744522.00
Logo Design               44    $153146.00   $6738424.00
Business Card Design      13    $427061.00   $5551793.00
Subtotal: $13034739.00
Tax (5%): $651736.95
TOTAL: $13686475.95
Payment Info:
Bank Account: PFYN98479064812261
Email: kevin26@cannon.com
Phone: (790)999-1674x79049
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. JOHNSON
2. KATHERINE
3. 15.07.1942 ENGLAND
4. 11-3362 Motorcycle DVLA
5. JOHNSON ENG 57
6. Katherine
7. 12315 Amanda Underpass, Jonesborough, CA 84385
8. MOTORCYCLE",drivers_licence
"CALIFORNIA DRIVER LICENSE
Name: William Ramos
DOB: 04/02/1984
License #: Hw475250
Class: Commercial Vehicle
Issued by: Department of Motor Vehicles (DMV)
Address: 83919 Charles Parks Suite 423, Port Michael, FM 43999",drivers_licence
"Bank Aguilar, Meyers and Buchanan
Customer Support: 717-314-8698x5094
https://hester.com/
Account Holder: Sandra Harris
Account Number: XXXX-XXXX-XXXX-3788
Statement Period: 1925-8

Date       Description              Debit ($)   Credit ($)
27/08/1925  Online Transfer          102.31      
24/08/1925  Loan Repayment           510.44      
04/08/1925  Check Deposit                        652.61
09/08/1925  Direct Deposit                       142.18
06/08/1925  Check Deposit                        122.75
10/08/1925  Direct Deposit                       619.57
11/08/1925  Debit Card Purchase      261.69      
05/08/1925  Direct Deposit                       184.82
05/08/1925  Loan Repayment           412.41      
28/08/1925  Loan Repayment           66.45       
19/08/1925  Debit Card Purchase      56.30       
12/08/1925  Online Transfer          189.86      
13/08/1925  Direct Deposit                       532.53
05/08/1925  Check Deposit                        529.70
27/08/1925  POS Purchase             113.99      
07/08/1925  Direct Deposit                       313.31
03/08/1925  Debit Card Purchase      110.73      
19/08/1925  Loan Repayment           117.82      
01/08/1925  Check Deposit                        146.16
16/08/1925  POS Purchase             101.07      ",bank_statement
"Reeves-Wagner INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3232
Billed To: Natalie Torres (Bentley-Roman)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      25    $39692.00    $992300.00
Logo Design               23    $119740.00   $2754020.00
Website Mockup            15    $542294.00   $8134410.00
Social Media Banners      13    $821505.00   $10679565.00
Subtotal: $22560295.00
Tax (5%): $1128014.75
TOTAL: $23688309.75
Payment Info:
Bank Account: HBNB66322638355807
Email: donna18@webster.org
Phone: (706)712-6863x239
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. COLLIER
2. BRIDGET
3. 14.08.1972 ENGLAND
4. 45-2595 3 Wheeler Only DVLA
5. COLLIER ENG 23
6. Bridget
7. 29949 Gentry Ferry, New Christy, OK 05191
8. 3 WHEELER ONLY",drivers_licence
"CONNECTICUT DRIVER LICENSE
Name: Mia Brown MD
DOB: 08/29/1988
License #: Ew944188
Class: Car
Issued by: Department of Motor Vehicles (DMV)
Address: 0558 Todd Turnpike Suite 812, Bakerville, CA 19251",drivers_licence
"Bank Cobb Group
Customer Support: 978.715.9942x17876
http://robertson.info/
Account Holder: Mrs. Dawn Floyd DDS
Account Number: XXXX-XXXX-XXXX-4896
Statement Period: 1952-7

Date       Description              Debit ($)   Credit ($)
20/07/1952  Debit Card Purchase      638.00      
26/07/1952  Direct Deposit                       438.74
07/07/1952  Debit Card Purchase      120.36      
25/07/1952  Direct Deposit                       12.46
19/07/1952  Online Transfer          615.46      
25/07/1952  POS Purchase             169.74      
16/07/1952  ACH Payment              313.15      
27/07/1952  ACH Payment              288.47      
21/07/1952  Direct Deposit                       666.25
02/07/1952  Debit Card Purchase      576.33      
27/07/1952  ACH Payment              135.65      
14/07/1952  Check Deposit                        615.13
03/07/1952  ACH Payment              442.10      
08/07/1952  Online Transfer          311.93      
11/07/1952  Online Transfer          47.55       
25/07/1952  Check Deposit                        258.30
27/07/1952  Direct Deposit                       183.43
13/07/1952  Check Deposit                        264.61
07/07/1952  Debit Card Purchase      47.31       
18/07/1952  Direct Deposit                       651.24",bank_statement
"Thompson, Walker and Gray INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3020
Billed To: John Trevino (Morales, Chapman and Mann)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      49    $50719.00    $2485231.00
Social Media Banners      100   $869400.00   $86940000.00
Logo Design               84    $52747.00    $4430748.00
Business Card Design      15    $839266.00   $12588990.00
Subtotal: $106444969.00
Tax (5%): $5322248.45
TOTAL: $111767217.45
Payment Info:
Bank Account: ATUR79962673059612
Email: michaelford@mcdonald-murphy.org
Phone: 304.576.1828x1428
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. JARVIS
2. KIMBERLY
3. 03.02.2000 ENGLAND
4. 42-5230 Car DVLA
5. JARVIS ENG 48
6. Kimberly
7. 445 Smith Cliffs Apt. 886, Richardside, OR 72468
8. CAR",drivers_licence
"UTAH DRIVER LICENSE
Name: Mrs. Karen Cameron MD
DOB: 02/25/1925
License #: ps018835
Class: Car
Issued by: Driver License Division – Department of Public Safety
Address: 0299 Moore Alley Apt. 225, Ashleychester, WV 17239",drivers_licence
"Bank Palmer, Gonzalez and Mcdonald
Customer Support: 386-214-5999x2818
https://www.gonzalez.biz/
Account Holder: Richard Greer
Account Number: XXXX-XXXX-XXXX-5090
Statement Period: 1953-10

Date       Description              Debit ($)   Credit ($)
17/10/1953  Loan Repayment           303.31      
07/10/1953  Check Deposit                        280.94
22/10/1953  ACH Payment              210.58      
28/10/1953  Online Transfer          122.69      
02/10/1953  ACH Payment              532.71      
24/10/1953  POS Purchase             36.37       
09/10/1953  Direct Deposit                       194.08
19/10/1953  ACH Payment              630.22      
22/10/1953  ACH Payment              433.50      
11/10/1953  ACH Payment              555.78      
20/10/1953  POS Purchase             498.79      
08/10/1953  Debit Card Purchase      467.27      
09/10/1953  Direct Deposit                       470.34
10/10/1953  Debit Card Purchase      406.67      
19/10/1953  POS Purchase             248.32      
27/10/1953  ACH Payment              679.89      
05/10/1953  POS Purchase             288.66      
16/10/1953  Debit Card Purchase      520.60      
05/10/1953  Direct Deposit                       403.49
12/10/1953  ACH Payment              546.20      ",bank_statement
"Nelson and Sons INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 7097
Billed To: Sherry Lawson (King, Brown and Johnson)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      81    $684243.00   $55423683.00
Website Mockup            20    $627178.00   $12543560.00
Brand Guidelines PDF      93    $635613.00   $59112009.00
Subtotal: $127079252.00
Tax (5%): $6353962.60
TOTAL: $133433214.60
Payment Info:
Bank Account: NCON42997569670427
Email: jennifersalazar@gardner.com
Phone: +1-445-398-7558x34687
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. TAYLOR
2. WILLIAM
3. 20.04.1954 ENGLAND
4. 68-4545 Commercial Vehicle DVLA
5. TAYLOR ENG 56
6. William
7. 06778 Perez Bridge, New Rachelfurt, AS 36868
8. COMMERCIAL VEHICLE",drivers_licence
"ARIZONA DRIVER LICENSE
Name: Courtney Cruz
DOB: 05/19/1953
License #: BX007672
Class: Commercial Vehicle
Issued by: Motor Vehicle Division (MVD)
Address: 059 Christina Terrace, Deniseside, OH 73520",drivers_licence
"Bank Hubbard, Wright and Foster
Customer Support: 358-390-0305
http://woodard.com/
Account Holder: Nicole Lewis
Account Number: XXXX-XXXX-XXXX-7877
Statement Period: 1999-1

Date       Description              Debit ($)   Credit ($)
16/01/1999  Online Transfer          413.09      
08/01/1999  POS Purchase             458.99      
15/01/1999  Loan Repayment           646.53      
26/01/1999  Online Transfer          211.45      
16/01/1999  Online Transfer          665.67      
21/01/1999  Online Transfer          287.93      
09/01/1999  Check Deposit                        111.04
17/01/1999  Online Transfer          400.75      
11/01/1999  Direct Deposit                       170.63
06/01/1999  Online Transfer          495.45      
24/01/1999  Debit Card Purchase      538.89      
28/01/1999  POS Purchase             294.39      
05/01/1999  Debit Card Purchase      289.16      
22/01/1999  Debit Card Purchase      284.97      
05/01/1999  Loan Repayment           404.11      
07/01/1999  Online Transfer          684.89      
26/01/1999  Loan Repayment           341.64      
19/01/1999  Check Deposit                        94.35
16/01/1999  Loan Repayment           189.59      
25/01/1999  Loan Repayment           638.64      ",bank_statement
